"","RailID","ID_topo","from_km","to_km","Altura","Lado"
"1260",1,1260,542.8,542.968,13,"E"
"1261",1,1261,542.968,543.184,-13,"E"
"1262",1,1262,543.184,543.38,17,"E"
"1263",1,1263,543.38,544.19,-12,"E"
"1264",1,1264,544.19,544.53,28,"E"
"1265",1,1265,544.53,544.68,-6,"E"
"1266",1,1266,544.68,545.256,12,"E"
"1267",1,1267,545.256,545.354,-6,"E"
"1268",1,1268,545.354,545.48,10,"E"
"1269",1,1269,545.48,545.8,-6,"E"
"1270",1,1270,545.8,546.038,15,"E"
"1271",1,1271,546.038,546.1,-8,"E"
"1272",1,1272,546.1,546.15,14,"E"
"1273",1,1273,546.15,546.3,-13,"E"
"1274",1,1274,546.3,546.376,8,"E"
"1275",1,1275,546.376,546.576,-10,"E"
"1276",1,1276,546.576,546.936,26,"E"
"1277",1,1277,546.936,547.19,-17,"E"
"1278",1,1278,547.19,547.3,15,"E"
"1279",1,1279,547.3,547.6,-20,"E"
"1280",1,1280,547.6,547.82,10,"E"
"1281",1,1281,547.82,548.215,-18,"E"
"1282",1,1282,548.215,548.818,12,"E"
"1283",1,1283,548.818,549.51,-22,"E"
"1284",1,1284,549.51,549.6,8,"E"
"1285",1,1285,549.6,549.81,-5,"E"
"1286",1,1286,549.81,549.99,10,"E"
"1287",1,1287,549.99,550.2,-8,"E"
"1288",1,1288,550.2,550.742,10,"E"
"1289",1,1289,550.742,551.172,-11,"E"
"1290",1,1290,551.172,551.22,8,"E"
"1291",1,1291,551.22,551.655,-18,"E"
"1292",1,1292,551.655,551.73,12,"E"
"1293",1,1293,551.73,551.83,-10,"E"
"1294",1,1294,551.83,551.944,12,"E"
"1295",1,1295,551.944,552.19,-8,"E"
"1296",1,1296,552.19,552.63,10,"E"
"1297",1,1297,552.63,552.735,-4,"E"
"1298",1,1298,552.735,552.93,10,"E"
"1299",1,1299,552.93,553.13,-2,"E"
"1300",1,1300,553.13,553.3,8,"E"
"1301",1,1301,553.3,553.37,-5,"E"
"1302",1,1302,553.37,553.41,4,"E"
"1303",1,1303,553.41,554.04,-9,"E"
"1304",1,1304,554.04,554.26,2,"E"
"1305",1,1305,554.26,554.35,-5,"E"
"1306",1,1306,554.35,554.614,10,"E"
"1307",1,1307,554.614,554.976,-10,"E"
"1308",1,1308,554.976,555.062,4,"E"
"1309",1,1309,555.062,555.28,-4,"E"
"1310",1,1310,555.28,555.412,10,"E"
"1311",1,1311,555.412,556.01,-15,"E"
"1312",1,1312,556.01,556.136,14,"E"
"1313",1,1313,556.136,557.78,-5,"E"
"1314",1,1314,557.78,557.952,12,"E"
"1315",1,1315,557.952,558.224,-3,"E"
"1316",1,1316,558.224,558.4,10,"E"
"1317",1,1317,558.4,558.92,-2,"E"
"1318",1,1318,558.92,560.66,22,"E"
"1319",1,1319,560.66,561.43,-10,"E"
"1320",1,1320,561.43,561.524,10,"E"
"1321",1,1321,561.524,561.9,-10,"E"
"1322",1,1322,561.9,561.946,8,"E"
"1323",1,1323,561.946,562.142,-10,"E"
"1324",1,1324,562.142,562.28,4,"E"
"1325",1,1325,562.28,562.468,-1,"E"
"1326",1,1326,562.468,562.556,6,"E"
"1327",1,1327,562.556,562.878,-16,"E"
"1328",1,1328,562.878,563.144,28,"E"
"1329",1,1329,563.144,563.214,-15,"E"
"1330",1,1330,563.214,563.27,1,"E"
"1331",1,1331,563.27,563.7,-35,"E"
"1332",1,1332,563.7,564.333,20,"E"
"1333",1,1333,564.333,564.409,-8,"E"
"1334",1,1334,564.409,564.509,10,"E"
"1335",1,1335,564.509,564.531,-6,"E"
"1336",1,1336,564.531,564.716,10,"E"
"1337",1,1337,564.716,565.235,-12,"E"
"1338",1,1338,565.235,565.3,10,"E"
"1339",1,1339,565.3,565.8,-8,"E"
"1340",1,1340,565.8,566.189,22,"E"
"1341",1,1341,566.189,566.674,-10,"E"
"1342",1,1342,566.674,566.93,20,"E"
"1343",1,1343,566.93,567.909,-20,"E"
"1344",1,1344,567.909,568.436,8,"E"
"1345",1,1345,568.436,568.548,-11,"E"
"1346",1,1346,568.548,568.872,20,"E"
"1347",1,1347,568.872,568.982,-5,"E"
"1348",1,1348,568.982,569.846,13,"E"
"1349",1,1349,569.846,570.026,-5,"E"
"1350",1,1350,570.026,570.57,18,"E"
"1351",1,1351,570.57,571.026,-2,"E"
"1352",1,1352,571.026,572.054,12,"E"
"1353",1,1353,572.054,572.67,-3,"E"
"1354",1,1354,572.67,572.8,5,"E"
"1355",1,1355,572.8,572.908,-1.6,"E"
"1356",1,1356,572.908,573.214,8,"E"
"1357",1,1357,573.214,573.372,-1,"E"
"1358",1,1358,573.372,574.682,12,"E"
"1359",1,1359,574.682,574.77,-2,"E"
"1360",1,1360,574.77,575.109,5,"E"
"1361",1,1361,575.109,575.311,-2,"E"
"1362",1,1362,575.311,575.528,1.5,"E"
"1363",1,1363,575.528,575.747,-2,"E"
"1364",1,1364,575.747,576.657,4,"E"
"1365",1,1365,576.657,577.784,-11,"E"
"1366",1,1366,577.784,578.708,7,"E"
"1367",1,1367,578.708,579.163,-14,"E"
"1368",1,1368,579.163,579.3,5,"E"
"1369",1,1369,579.3,579.368,-5,"E"
"1370",1,1370,579.368,579.435,4,"E"
"1371",1,1371,579.435,579.619,-3,"E"
"1372",1,1372,579.619,579.716,4,"E"
"1373",1,1373,579.716,579.8,-5,"E"
"1374",1,1374,579.8,580.168,2,"E"
"1375",1,1375,580.168,581.079,-10,"E"
"1376",1,1376,581.079,581.4,5,"E"
"1377",1,1377,581.4,581.878,-6,"E"
"1378",1,1378,581.878,582.303,1,"E"
"1379",1,1379,582.303,583.118,-3,"E"
"1380",1,1380,583.118,584.4,15,"E"
"1381",1,1381,584.4,584.577,-17,"E"
"1382",1,1382,584.577,584.7,1.5,"E"
"1383",1,1383,584.7,585.3,-22,"E"
"1384",1,1384,585.3,585.568,11,"E"
"1385",1,1385,585.568,585.982,-11,"E"
"1386",1,1386,585.982,586.5,12,"E"
"1387",1,1387,586.5,586.55,-3,"E"
"1388",1,1388,586.55,586.915,31,"E"
"1389",1,1389,586.915,587.637,-27,"E"
"1390",1,1390,587.637,587.883,3.5,"E"
"1391",1,1391,587.883,588.056,-5,"E"
"1392",1,1392,588.056,588.246,4,"E"
"1393",1,1393,588.246,588.652,-11,"E"
"1394",1,1394,588.652,588.978,5,"E"
"1395",1,1395,588.978,589.182,-8,"E"
"1396",1,1396,589.182,589.414,33.5,"E"
"1397",1,1397,589.414,590.6,-17,"E"
"1398",1,1398,590.6,591.81,24,"E"
"1399",1,1399,591.81,592.012,-5,"E"
"1400",1,1400,592.012,592.515,9,"E"
"1401",1,1401,592.515,592.756,-6.5,"E"
"1402",1,1402,592.756,593.1,5,"E"
"1403",1,1403,593.1,593.507,-13,"E"
"1404",1,1404,593.507,594.756,20,"E"
"1405",1,1405,594.756,595.337,-31.2,"E"
"1406",1,1406,595.337,595.81,8,"E"
"1407",1,1407,595.81,596.137,-26,"E"
"1408",1,1408,596.137,596.34,5,"E"
"1409",1,1409,596.34,596.432,-12,"E"
"1410",1,1410,596.432,597.2,13,"E"
"1411",1,1411,597.2,597.34,-6.4,"E"
"1412",1,1412,597.34,597.635,19,"E"
"1413",1,1413,597.635,598.08,-10.5,"E"
"1414",1,1414,598.08,598.284,9,"E"
"1415",1,1415,598.284,598.614,-24.3,"E"
"1416",1,1416,598.614,599.958,29,"E"
"1417",1,1417,599.958,601.54,-27.5,"E"
"1418",1,1418,601.54,603.216,20,"E"
"1419",1,1419,603.216,604.262,-29.5,"E"
"1420",1,1420,604.262,605.806,14.5,"E"
"1421",1,1421,605.806,606.954,-29.1,"E"
"1422",1,1422,606.954,608.254,13,"E"
"1423",1,1423,608.254,608.528,-13,"E"
"1424",1,1424,608.528,609.778,9,"E"
"1425",1,1425,609.778,610.109,-29,"E"
"1426",1,1426,610.109,610.206,0,"E"
"1427",1,1427,610.206,610.394,-35,"E"
"1428",1,1428,610.394,611.12,9,"E"
"1429",1,1429,611.12,612,-36,"E"
"1430",1,1430,612,613.9,5,"E"
"1431",1,1431,613.9,614.28,-16,"E"
"1432",1,1432,614.28,614.874,8,"E"
"1433",1,1433,614.874,615.413,-25,"E"
"1434",1,1434,615.413,615.474,0,"E"
"1435",1,1435,615.474,615.9,-24,"E"
"1436",1,1436,615.9,617.2,4,"E"
"1437",1,1437,617.2,617.52,-10,"E"
"1438",1,1438,617.52,618.85,4,"E"
"1439",1,1439,618.85,620.08,-14,"E"
"1440",1,1440,620.08,622.17,2.5,"E"
"1441",1,1441,622.17,623.063,-21,"E"
"1442",1,1442,623.063,623.167,0,"E"
"1443",1,1443,623.167,623.94,-28,"E"
"1444",1,1444,623.94,625.778,4.2,"E"
"1445",1,1445,625.778,625.804,-3,"E"
"1446",1,1446,625.804,626.216,2.3,"E"
"1447",1,1447,626.216,626.244,-3,"E"
"1448",1,1448,626.244,628.322,5.6,"E"
"1449",1,1449,628.322,629.02,-21.8,"E"
"1450",1,1450,629.02,631.2,9,"E"
"1451",1,1451,631.2,631.62,-24,"E"
"1452",1,1452,631.62,632.8,3,"E"
"1453",1,1453,632.8,632.85,-7,"E"
"1454",1,1454,632.85,632.91,3,"E"
"1455",1,1455,632.91,633.052,-7,"E"
"1456",1,1456,633.052,633.67,4,"E"
"1457",1,1457,633.67,633.738,-10,"E"
"1458",1,1458,633.738,634.268,4,"E"
"1459",1,1459,634.268,634.412,-11,"E"
"1460",1,1460,634.412,635.524,6,"E"
"1461",1,1461,635.524,636.32,-24,"E"
"1462",1,1462,636.32,636.64,15,"E"
"1463",1,1463,636.64,637.12,-5,"E"
"1464",1,1464,637.12,638.122,11,"E"
"1465",1,1465,638.122,638.59,-29,"E"
"1466",1,1466,638.59,639.32,2,"E"
"1467",1,1467,639.32,639.422,-4,"E"
"1468",1,1468,639.422,639.942,7,"E"
"1469",1,1469,639.942,640.18,-7,"E"
"1470",1,1470,640.18,640.372,4,"E"
"1471",1,1471,640.372,640.486,-7,"E"
"1472",1,1472,640.486,640.75,5,"E"
"1473",1,1473,640.75,641.062,-20,"E"
"1474",1,1474,641.062,642.4,10,"E"
"1475",1,1475,642.4,642.509,-23.3,"E"
"1476",1,1476,642.509,642.585,0,"E"
"1477",1,1477,642.585,643.284,-10.2,"E"
"1478",1,1478,643.284,643.432,7,"E"
"1479",1,1479,643.432,643.468,-3.4,"E"
"1480",1,1480,643.468,643.976,5,"E"
"1481",1,1481,643.976,644.064,-5.3,"E"
"1482",1,1482,644.064,644.338,6.5,"E"
"1483",1,1483,644.338,644.376,-2.4,"E"
"1484",1,1484,644.376,645.04,6,"E"
"1485",1,1485,645.04,645.126,-4.4,"E"
"1486",1,1486,645.126,645.244,10,"E"
"1487",1,1487,645.244,645.36,-7,"E"
"1488",1,1488,645.36,646.156,12,"E"
"1489",1,1489,646.156,646.643,-17,"E"
"1490",1,1490,646.643,646.743,0,"E"
"1491",1,1491,646.743,646.988,-21,"E"
"1492",1,1492,646.988,648.55,10.5,"E"
"1493",1,1493,648.55,649.02,-25.5,"E"
"1494",1,1494,649.02,649.06,4.5,"E"
"1495",1,1495,649.06,649.25,-18.5,"E"
"1496",1,1496,649.25,649.84,5,"E"
"1497",1,1497,649.84,649.88,-18,"E"
"1498",1,1498,649.88,650.11,5,"E"
"1499",1,1499,650.11,650.23,-29,"E"
"1500",1,1500,650.23,650.566,5,"E"
"1501",1,1501,650.566,650.738,-14,"E"
"1502",1,1502,650.738,651.118,5,"E"
"1503",1,1503,651.118,651.4,-14,"E"
"1504",1,1504,651.4,651.54,-14,"E"
"1505",1,1505,651.54,652.246,7.5,"E"
"1506",1,1506,652.246,652.51,-20,"E"
"1507",1,1507,652.51,653.038,5,"E"
"1508",1,1508,653.038,653.278,-15,"E"
"1509",1,1509,653.278,653.564,16,"E"
"1510",1,1510,653.564,654.032,-19,"E"
"1511",1,1511,654.032,654.3,21,"E"
"1512",1,1512,654.3,654.728,-6,"E"
"1513",1,1513,654.728,655.254,21,"E"
"1514",1,1514,655.254,656.264,-12.5,"E"
"1515",1,1515,656.264,656.82,14,"E"
"1516",1,1516,656.82,656.9,-21,"E"
"1517",1,1517,656.9,656.96,5.5,"E"
"1518",1,1518,656.96,656.98,-21,"E"
"1519",1,1519,656.98,657.034,16,"E"
"1520",1,1520,657.034,657.674,-35,"E"
"1521",1,1521,657.674,657.934,16,"E"
"1522",1,1522,657.934,657.952,-1,"E"
"1523",1,1523,657.952,658.1,8.5,"E"
"1524",1,1524,658.1,658.322,-10,"E"
"1525",1,1525,658.322,658.346,1,"E"
"1526",1,1526,658.346,659,-14,"E"
"1527",1,1527,659,659.89,68,"E"
"1528",1,1528,659.89,660.806,-14,"E"
"1529",1,1529,660.806,661.04,25,"E"
"1530",1,1530,661.04,661.132,-14,"E"
"1531",1,1531,661.132,661.178,1,"E"
"1532",1,1532,661.178,661.28,-1,"E"
"1533",1,1533,661.28,661.306,1,"E"
"1534",1,1534,661.306,661.378,-1,"E"
"1535",1,1535,661.378,661.613,0,"E"
"1536",1,1536,661.613,662.24,-1,"E"
"1537",1,1537,662.24,662.364,1,"E"
"1538",1,1538,662.364,663.354,-1,"E"
"1539",1,1539,663.354,663.746,20,"E"
"1540",1,1540,663.746,663.962,-14,"E"
"1541",1,1541,663.962,664.67,27,"E"
"1542",1,1542,664.67,664.96,-17,"E"
"1543",1,1543,664.96,665.07,9.5,"E"
"1544",1,1544,665.07,666.048,-25.5,"E"
"1545",1,1545,666.048,666.348,42.5,"E"
"1546",1,1546,666.348,667.06,-28,"E"
"1547",1,1547,667.06,667.9,-28,"E"
"1548",1,1548,667.9,668.532,21.5,"E"
"1549",1,1549,668.532,668.746,-6,"E"
"1550",1,1550,668.746,669.43,25,"E"
"1551",1,1551,669.43,670.114,-20,"E"
"1552",1,1552,670.114,670.41,21,"E"
"1553",1,1553,670.41,670.886,-22,"E"
"1554",1,1554,670.886,670.96,10.9,"E"
"1555",1,1555,670.96,671.444,-19,"E"
"1556",1,1556,671.444,671.516,14,"E"
"1557",1,1557,671.516,671.882,-19,"E"
"1558",1,1558,671.882,672.14,30,"E"
"1559",1,1559,672.14,673.226,-13,"E"
"1560",1,1560,673.226,673.374,27,"E"
"1561",1,1561,673.374,673.71,-4,"E"
"1562",1,1562,673.71,673.956,17,"E"
"1563",1,1563,673.956,675.14,-13,"E"
"1564",1,1564,675.14,675.42,6,"E"
"1565",1,1565,675.42,676.538,-8,"E"
"1566",1,1566,676.538,677.086,42,"E"
"1567",1,1567,677.086,677.676,-9.5,"E"
"1568",1,1568,677.676,678.726,18,"E"
"1569",1,1569,678.726,678.99,-13,"E"
"1570",1,1570,678.99,679.138,15,"E"
"1571",1,1571,679.138,679.3,-1,"E"
"1572",1,1572,679.3,679.76,17,"E"
"1573",1,1573,679.76,679.98,-13,"E"
"1574",1,1574,679.98,680.216,15,"E"
"1575",1,1575,680.216,680.8,-27,"E"
"1576",1,1576,680.8,682.36,7,"E"
"1577",1,1577,682.36,682.66,-14,"E"
"1578",1,1578,682.66,682.93,5,"E"
"1579",1,1579,682.93,683.05,-4,"E"
"1580",1,1580,683.05,683.404,5,"E"
"1581",1,1581,683.404,683.558,-4,"E"
"1582",1,1582,683.558,683.83,7,"E"
"1583",1,1583,683.83,683.914,-13,"E"
"1584",1,1584,683.914,684.25,3,"E"
"1585",1,1585,684.25,684.36,-9,"E"
"1586",1,1586,684.36,684.638,6,"E"
"1587",1,1587,684.638,684.686,-3,"E"
"1588",1,1588,684.686,684.93,8,"E"
"1589",1,1589,684.93,685.746,-14,"E"
"1590",1,1590,685.746,686.54,10,"E"
"1591",1,1591,686.54,686.72,-12,"E"
"1592",1,1592,686.72,688.418,6,"E"
"1593",1,1593,688.418,689,-5,"E"
"1594",1,1594,689,689.3,1,"E"
"1595",1,1595,689.3,689.44,-5,"E"
"1596",1,1596,689.44,689.96,4,"E"
"1597",1,1597,689.96,690.2,-2.6,"E"
"1598",1,1598,690.2,690.594,2.4,"E"
"1599",1,1599,690.594,691.64,-6,"E"
"1600",1,1600,691.64,692.3,4.1,"E"
"1601",1,1601,692.3,692.896,-8.3,"E"
"1602",1,1602,692.896,693.35,2.45,"E"
"1603",1,1603,693.35,693.38,-6,"E"
"1604",1,1604,693.38,694.24,4.77,"E"
"1605",1,1605,694.24,694.446,-8,"E"
"1606",1,1606,694.446,694.625,0,"E"
"1607",1,1607,694.625,700.626,-7.1,"E"
"1608",1,1608,700.626,700.9,1,"E"
"1609",1,1609,700.9,702.33,-4,"E"
"1610",1,1610,702.33,703,8,"E"
"1611",1,1611,703,703.13,-1,"E"
"1612",1,1612,703.13,703.372,10,"E"
"1613",1,1613,703.372,703.44,-18,"E"
"1614",1,1614,703.44,703.776,5,"E"
"1615",1,1615,703.776,704.216,-20,"E"
"1616",1,1616,704.216,704.7,19,"E"
"1617",1,1617,704.7,704.83,-6,"E"
"1618",1,1618,704.83,705.06,5,"E"
"1619",1,1619,705.06,705.18,-6,"E"
"1620",1,1620,705.18,706.222,18,"E"
"1621",1,1621,706.222,706.394,-15,"E"
"1622",1,1622,706.394,706.457,0,"E"
"1623",1,1623,706.457,706.936,-5,"E"
"1624",1,1624,706.936,707.236,5,"E"
"1625",1,1625,707.236,707.39,-5,"E"
"1626",1,1626,707.39,707.762,5,"E"
"1627",1,1627,707.762,708.618,-5,"E"
"1628",1,1628,708.618,708.734,2.3,"E"
"1629",1,1629,708.734,709.04,-8,"E"
"1630",1,1630,709.04,709.624,2,"E"
"1631",1,1631,709.624,709.934,-7,"E"
"1632",1,1632,709.934,711.212,7,"E"
"1633",1,1633,711.212,711.846,-6,"E"
"1634",1,1634,711.846,712.374,12,"E"
"1635",1,1635,712.374,712.52,-22,"E"
"1636",1,1636,712.52,712.736,11,"E"
"1637",1,1637,712.736,713.17,-15,"E"
"1638",1,1638,713.17,713.53,7,"E"
"1639",1,1639,713.53,713.71,-2,"E"
"1640",1,1640,713.71,714.15,7,"E"
"1641",1,1641,714.15,714.49,-21,"E"
"1642",1,1642,714.49,714.62,0,"E"
"1643",1,1643,714.62,717.47,-22,"E"
"1644",1,1644,717.47,718.252,3,"E"
"1645",1,1645,718.252,718.314,-4,"E"
"1646",1,1646,718.314,718.576,1,"E"
"1647",1,1647,718.576,718.918,-2.3,"E"
"1648",1,1648,718.918,719.39,2.3,"E"
"1649",1,1649,719.39,720.066,-8.3,"E"
"1650",1,1650,720.066,721.1,18,"E"
"1651",1,1651,721.1,721.34,-7,"E"
"1652",1,1652,721.34,721.4,2.3,"E"
"1653",1,1653,721.4,721.86,-5,"E"
"1654",1,1654,721.86,722.034,1.3,"E"
"1655",1,1655,722.034,723,-4,"E"
"1656",1,1656,723,723.256,1,"E"
"1657",1,1657,723.256,724.797,-30,"E"
"1658",1,1658,724.797,727.141,0,"E"
"1659",1,1659,727.141,727.45,-16.15,"E"
"1660",1,1660,727.45,727.53,10.2,"E"
"1661",1,1661,727.53,728.226,-27.4,"E"
"1662",1,1662,728.226,728.49,33.4,"E"
"1663",1,1663,728.49,728.586,-7,"E"
"1664",1,1664,728.586,728.75,14.7,"E"
"1665",1,1665,728.75,728.82,-6.1,"E"
"1666",1,1666,728.82,729.04,16.8,"E"
"1667",1,1667,729.04,730.83,-12.8,"E"
"1668",1,1668,730.83,731.48,30,"E"
"1669",1,1669,731.48,731.65,-2.6,"E"
"1670",1,1670,731.65,731.976,15.6,"E"
"1671",1,1671,731.976,732.441,-22.6,"E"
"1672",1,1672,732.441,732.509,0,"E"
"1673",1,1673,732.509,732.55,-18,"E"
"1674",1,1674,732.55,732.75,18,"E"
"1675",1,1675,732.75,732.82,-20,"E"
"1676",1,1676,732.82,733,19,"E"
"1677",1,1677,733,733.032,-15,"E"
"1678",1,1678,733.032,733.12,20,"E"
"1679",1,1679,733.12,734.476,-35,"E"
"1680",1,1680,734.476,734.94,30,"E"
"1681",1,1681,734.94,736.5,-30,"E"
"1682",1,1682,736.5,736.682,1,"E"
"1683",1,1683,736.682,736.944,-17,"E"
"1684",1,1684,736.944,738.15,4,"E"
"1685",1,1685,738.15,738.416,-2,"E"
"1686",1,1686,738.416,738.47,40,"E"
"1687",1,1687,738.47,739.373,-1,"E"
"1688",1,1688,739.373,740,-15.6,"E"
"1689",1,1689,740,740.064,2.5,"E"
"1690",1,1690,740.064,740.254,-22,"E"
"1691",1,1691,740.254,740.87,9,"E"
"1692",1,1692,740.87,741.676,-2.3,"E"
"1693",1,1693,741.676,741.746,12.3,"E"
"1694",1,1694,741.746,743.164,-21,"E"
"1695",1,1695,743.164,743.317,0,"E"
"1696",1,1696,743.317,743.64,-8.3,"E"
"1697",1,1697,743.64,744.104,12,"E"
"1698",1,1698,744.104,744.352,-2.3,"E"
"1699",1,1699,744.352,744.48,6,"E"
"1700",1,1700,744.48,744.56,-3.7,"E"
"1701",1,1701,744.56,744.934,6.3,"E"
"1702",1,1702,744.934,745,-2.1,"E"
"1703",1,1703,745,745.096,1,"E"
"1704",1,1704,745.096,745.17,-2.7,"E"
"1705",1,1705,745.17,746.26,25,"E"
"1706",1,1706,746.26,747.256,-11.3,"E"
"1707",1,1707,747.256,747.82,6,"E"
"1708",1,1708,747.82,748.17,-8.3,"E"
"1709",1,1709,748.17,748.98,5,"E"
"1710",1,1710,748.98,749.216,-2.2,"E"
"1711",1,1711,749.216,749.518,13,"E"
"1712",1,1712,749.518,749.544,-8,"E"
"1713",1,1713,749.544,749.66,8.3,"E"
"1714",1,1714,749.66,749.776,-9,"E"
"1715",1,1715,749.776,750.072,9,"E"
"1716",1,1716,750.072,750.196,-8.6,"E"
"1717",1,1717,750.196,750.296,10.6,"E"
"1718",1,1718,750.296,751.156,-5,"E"
"1719",1,1719,751.156,752,20,"E"
"1720",1,1720,752,752.4,-9.5,"E"
"1721",1,1721,752.4,752.45,11,"E"
"1722",1,1722,752.45,752.64,-8,"E"
"1723",1,1723,752.64,752.756,12,"E"
"1724",1,1724,752.756,753.018,-6,"E"
"1725",1,1725,753.018,753.418,10,"E"
"1726",1,1726,753.418,753.92,-1,"E"
"1727",1,1727,753.92,754.282,12,"E"
"1728",1,1728,754.282,754.69,-2.3,"E"
"1729",1,1729,754.69,756.834,10.8,"E"
"1730",1,1730,756.834,757.056,-2,"E"
"1731",1,1731,757.056,757.94,6.1,"E"
"1732",1,1732,757.94,758.636,-1,"E"
"1733",1,1733,758.636,758.996,3,"E"
"1734",1,1734,758.996,760.05,-1.8,"E"
"1735",1,1735,760.05,760.99,4,"E"
"1736",1,1736,760.99,761.05,-1.3,"E"
"1737",1,1737,761.05,761.41,6.3,"E"
"1738",1,1738,761.41,761.63,-1.2,"E"
"1739",1,1739,761.63,761.82,7,"E"
"1740",1,1740,761.82,762.48,-1.3,"E"
"1741",1,1741,762.48,762.77,9,"E"
"1742",1,1742,762.77,762.936,-2.2,"E"
"1743",1,1743,762.936,763.34,8,"E"
"1744",1,1744,763.34,763.669,-1.9,"E"
"1745",1,1745,763.669,763.877,0,"E"
"1746",1,1746,763.877,764.352,-7,"E"
"1747",1,1747,764.352,764.558,21,"E"
"1748",1,1748,764.558,764.776,-10,"E"
"1749",1,1749,764.776,765.114,14,"E"
"1750",1,1750,765.114,765.15,-6,"E"
"1751",1,1751,765.15,765.3,22,"E"
"1752",1,1752,765.3,765.436,-2.3,"E"
"1753",1,1753,765.436,765.552,5.1,"E"
"1754",1,1754,765.552,766.423,-2.3,"E"
"1755",1,1755,766.423,766.822,1,"E"
"1756",1,1756,766.822,767.492,-11,"E"
"1757",1,1757,767.492,767.82,8.3,"E"
"1758",1,1758,767.82,767.932,-9,"E"
"1759",1,1759,767.932,767.965,4.1,"E"
"1760",1,1760,767.965,768.2,-4.9,"E"
"1761",1,1761,768.2,768.332,9,"E"
"1762",1,1762,768.332,768.393,-4.6,"E"
"1763",1,1763,768.393,768.55,11,"E"
"1764",1,1764,768.55,768.984,-4.9,"E"
"1765",1,1765,768.984,769.07,9.3,"E"
"1766",1,1766,769.07,769.117,-6.9,"E"
"1767",1,1767,769.117,769.3,10.8,"E"
"1768",1,1768,769.3,769.35,-8.6,"E"
"1769",1,1769,769.35,769.392,8.3,"E"
"1770",1,1770,769.392,769.517,-9.2,"E"
"1771",1,1771,769.517,769.62,9.1,"E"
"1772",1,1772,769.62,769.874,-6.8,"E"
"1773",1,1773,769.874,770.2,7.8,"E"
"1774",1,1774,770.2,770.35,-11,"E"
"1775",1,1775,770.35,770.42,8,"E"
"1776",1,1776,770.42,770.55,-10,"E"
"1777",1,1777,770.55,770.676,12,"E"
"1778",1,1778,770.676,770.732,-5.8,"E"
"1779",1,1779,770.732,770.787,14.2,"E"
"1780",1,1780,770.787,771,-2.3,"E"
"1781",1,1781,771,771.418,16.4,"E"
"1782",1,1782,771.418,771.62,-17.2,"E"
"1783",1,1783,771.62,771.96,18.9,"E"
"1784",1,1784,771.96,772.235,-11.3,"E"
"1785",1,1785,772.235,772.697,10,"E"
"1786",1,1786,772.697,772.893,-3.2,"E"
"1787",1,1787,772.893,773.236,3.2,"E"
"1788",1,1788,773.236,773.475,-11,"E"
"1789",1,1789,773.475,773.719,11,"E"
"1790",1,1790,773.719,774.028,-12.3,"E"
"1791",1,1791,774.028,774.108,6,"E"
"1792",1,1792,774.108,774.138,-11.1,"E"
"1793",1,1793,774.138,774.234,5,"E"
"1794",1,1794,774.234,774.477,-14.1,"E"
"1795",1,1795,774.477,774.642,37.1,"E"
"1796",1,1796,774.642,774.67,-8.9,"E"
"1797",1,1797,774.67,775.1,38.7,"E"
"1798",1,1798,775.1,776.075,-20.1,"E"
"1799",1,1799,776.075,776.716,15,"E"
"1800",1,1800,776.716,777.652,-12.1,"E"
"1801",1,1801,777.652,778.033,12,"E"
"1802",1,1802,778.033,779.238,-11.8,"E"
"1803",1,1803,779.238,779.575,9.5,"E"
"1804",1,1804,779.575,779.622,-8.5,"E"
"1805",1,1805,779.622,779.778,3.7,"E"
"1806",1,1806,779.778,780.138,-6,"E"
"1807",1,1807,780.138,780.235,3,"E"
"1808",1,1808,780.235,780.318,-3,"E"
"1809",1,1809,780.318,780.672,12.1,"E"
"1810",1,1810,780.672,780.777,-5,"E"
"1811",1,1811,780.777,780.897,12.2,"E"
"1812",1,1812,780.897,781.367,-7.3,"E"
"1813",1,1813,781.367,781.511,4,"E"
"1814",1,1814,781.511,781.597,-6.1,"E"
"1815",1,1815,781.597,781.931,9.1,"E"
"1816",1,1816,781.931,781.975,-7,"E"
"1817",1,1817,781.975,782.229,3.4,"E"
"1818",1,1818,782.229,782.526,-9.6,"E"
"1819",1,1819,782.526,783.179,7.2,"E"
"1820",1,1820,783.179,784.091,-3.8,"E"
"1821",1,1821,784.091,785.019,5.2,"E"
"1822",1,1822,785.019,785.373,-2.3,"E"
"1823",1,1823,785.373,785.432,10.4,"E"
"1824",1,1824,785.432,786.248,-5.9,"E"
"1825",1,1825,786.248,786.385,7.4,"E"
"1826",1,1826,786.385,786.871,-6.1,"E"
"1827",1,1827,786.871,787.017,3.8,"E"
"1828",1,1828,787.017,787.041,-5,"E"
"1829",1,1829,787.041,787.236,3.8,"E"
"1830",1,1830,787.236,787.584,-4.1,"E"
"1831",1,1831,787.584,787.872,4.1,"E"
"1832",1,1832,787.872,787.893,-3.6,"E"
"1833",1,1833,787.893,788.219,3.4,"E"
"1834",1,1834,788.219,788.243,-2.8,"E"
"1835",1,1835,788.243,788.814,9.9,"E"
"1836",1,1836,788.814,789.417,-9.4,"E"
"1837",1,1837,789.417,789.478,0,"E"
"1838",1,1838,789.478,790.283,-4.8,"E"
"1839",1,1839,790.283,791.157,8.9,"E"
"1840",1,1840,791.157,791.492,-3.1,"E"
"1841",1,1841,791.492,791.917,5,"E"
